9.90558207e-01, -2.55110278e-03, 2.80000001e-01, 1.56567078e+01
9.90558207e-01, -2.55110278e-03, 2.89999992e-01, 1.53794079e+01
1.00898385e+00, 1.83130467e-07, 2.89999992e-01, 1.17848099e+02
1.00898385e+00, 1.83130467e-07, 2.80000001e-01, 1.17044022e+02
9.72099721e-01, -5.04537579e-03, 2.80000001e-01, 2.82834206e+01
9.72099721e-01, -5.04537579e-03, 2.89999992e-01, 2.83362503e+01
9.53648448e-01, -7.49859400e-03, 2.80000001e-01, 3.23621330e+01
9.53648448e-01, -7.49859400e-03, 2.89999992e-01, 3.24077034e+01
9.35204387e-01, -9.90991760e-03, 2.80000001e-01, 3.85810509e+01
9.35204387e-01, -9.90991760e-03, 2.89999992e-01, 3.86240311e+01
9.16767478e-01, -1.22785782e-02, 2.80000001e-01, 4.46720200e+01
9.16767478e-01, -1.22785782e-02, 2.89999992e-01, 4.47104225e+01
8.98337781e-01, -1.46037824e-02, 2.80000001e-01, 5.03440208e+01
8.98337781e-01, -1.46037824e-02, 2.89999992e-01, 5.03740883e+01
8.79915237e-01, -1.68847274e-02, 2.80000001e-01, 5.57260933e+01
8.79915237e-01, -1.68847274e-02, 2.89999992e-01, 5.57508698e+01
8.61499846e-01, -1.91206541e-02, 2.80000001e-01, 6.07623024e+01
8.61499846e-01, -1.91206541e-02, 2.89999992e-01, 6.07923012e+01
8.43091667e-01, -2.13107280e-02, 2.80000001e-01, 6.54654922e+01
8.43091667e-01, -2.13107280e-02, 2.89999992e-01, 6.54290543e+01
8.24690640e-01, -2.34542489e-02, 2.80000001e-01, 6.97959747e+01
8.24690640e-01, -2.34542489e-02, 2.89999992e-01, 6.98066254e+01
8.06296766e-01, -2.55503375e-02, 2.80000001e-01, 7.39440002e+01
8.06296766e-01, -2.55503375e-02, 2.89999992e-01, 7.39007416e+01
7.87910104e-01, -2.75983214e-02, 2.80000001e-01, 7.77627945e+01
7.87910104e-01, -2.75983214e-02, 2.89999992e-01, 7.77741928e+01
